"PROJETO_AMOSTRAGEM";"PROJETO_PUBLICACAO";"CENTRO_CUSTO";"CLASSE";"NUM_CAMPO";"NUM_LAB";"DATA_VISITA";"ABERTURA";"LEITURA";"JOB";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CA_PCT";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"FE_PCT";"LA_PPM";"MG_PCT";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"TI_PCT";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"OBSERVACAO";"LONGITUDE";"LATITUDE";"PROJETO";"OS";"ACAO";"AREA";"LAT";"LONG";"PRECISAO";"CENTRO_CUS";"DTVISITA";"DESCAMOSTR";"MATCOLETAD";"ROCHMATRIZ";"INTEMROCHA";"ALTERROCHA";"TIPMINERAL";"GRAUARREDO";"VOLUME_L";"P_BATEIA_G";"GRANULMAX";"GRANULMIN";"COMPOS_PCT";"CORSED_SOL";"EH_MILIVOL";"PH";"METALPESAD";"OBS_CAMPO";"FONTEAMOST";"DESCROCHA";"IDADEROCH1";"IDADEROCH2";"PLUVIOSIDA";"VEGETACAO";"TOPOGRAFIA";"SITUACAO";"IGNEAROCHA";"ESTRUTURAL";"FORMADEPOS";"MODO_DEPOS";"LARG_RIO_M";"PROF_RIO_M";"VELOC_CORR";"NIVEL_DAGU";"AREADRENAG";"TURBIDEZ";"POSICAO";"COR_AGUA";"HORIZ_SOLO";"TIPO_SOLO";"AMBBIOTICO";"GEOMETRY";"F_PPM";"U_PPM"
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-VR-L-048";"DBX602";"30864";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"10";"500";"ND";"ND";"7,0000000000000007E-2";"ND";"10";"10";"10";"1";"< 20";"0,05";"500";"ND";"< 10";"10";"70";"ND";"5";"ND";"< 100";"0,2";"30";"ND";"10";"ND";"500";NA;"-51,2603314";"-3,839080739";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,839081";"-51,260331";"5";"1511270";"1984-07-01";"Simples";"Solo";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Solo Residual";NA;NA;NA;"Periodo Seco";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,2603314, -3,839080739)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-VR-L-049";"DBX603";"30864";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"10";"150";"ND";"ND";"0,05";"ND";"< 5";"< 10";"< 5";"0,7";"ND";"0,03";"200";"ND";"< 10";"ND";"< 10";"ND";"5";"ND";"ND";"0,5";"30";"ND";"10";"ND";"> 1000";NA;"-51,260332223";"-3,841794773";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,841795";"-51,260332";"5";"1511270";"1984-07-01";"Simples";"Solo";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Solo Residual";NA;NA;NA;"Periodo Seco";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,260332223, -3,841794773)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-VR-L-050";"DBX604";"30864";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"200";"< 1";"ND";"< 0,05";"ND";"5";"< 10";"< 5";"1";"ND";"0,02";"300";"ND";"< 10";"< 5";"10";"ND";"< 5";"ND";"ND";"1";"30";"ND";"15";"ND";"> 1000";NA;"-51,261233446";"-3,843603853";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,843604";"-51,261233";"5";"1511270";"1984-07-01";"Simples";"Solo";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Solo Residual";NA;NA;NA;"Periodo Seco";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,261233446, -3,843603853)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-VR-L-053";"DBX605";"30864";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"50";"ND";"ND";"< 0,05";"ND";"5";"10";"10";"1";"ND";"0,02";"200";"ND";"10";"5";"< 10";"ND";"5";"ND";"ND";"1";"30";"ND";"10";"ND";"1000";NA;"-51,263036459";"-3,849031365";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,849031";"-51,263036";"5";"1511270";"1984-07-01";"Simples";"Solo";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Solo Residual";NA;NA;NA;"Periodo Seco";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,263036459, -3,849031365)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-VR-L-062";"DBX606";"30864";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"10";"70";"ND";"ND";"< 0,05";"ND";"5";"70";"20";"5";"< 20";"0,03";"200";"ND";"10";"20";"50";"ND";"10";"ND";"ND";"1";"100";"ND";"10";"ND";"300";NA;"-51,324078246";"-3,721953874";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,721954";"-51,324078";"5";"1511270";"1984-07-01";"Simples";"Solo";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Solo Residual";NA;NA;NA;"Periodo Seco";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Lateritico";NA;"c(-51,324078246, -3,721953874)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-VR-L-063";"DBX607";"30864";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"10";"150";"< 1";"ND";"< 0,05";"ND";"5";"30";"15";"2";"ND";"0,03";"200";"ND";"10";"15";"50";"ND";"7";"ND";"ND";"> 1";"70";"ND";"< 10";"ND";"500";NA;"-51,320635209";"-3,727785207";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,727785";"-51,320635";"5";"1511270";"1984-07-01";"Simples";"Solo";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Solo Residual";NA;NA;NA;"Periodo Seco";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,320635209, -3,727785207)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-035";"DAF185";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"20";"100";"< 1";"ND";"0,3";"ND";"< 5";"20";"20";"0,7";"20";"0,1";"300";"ND";"20";"5";"15";"ND";"5";"ND";"< 100";"1";"50";"ND";"15";"ND";"> 1000";NA;"-53,76262795";"-3,768349256";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,768349";"-53,762628";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"A";"Organico";NA;"c(-53,76262795, -3,768349256)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-036";"DAF186";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"50";"100";"< 1";"ND";"0,05";"ND";"< 5";"70";"7";"1,5";"50";"0,15";"200";"< 5";"20";"20";"20";"ND";"10";"ND";"< 100";"> 1";"70";"ND";"20";"ND";"> 1000";NA;"-53,771194009";"-3,778295403";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,778295";"-53,771194";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Clara";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-53,771194009, -3,778295403)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-037";"DAF187";"27485";NA;"Espectrografia Ótica de Emissão";NA;"< 0,5";"ND";"ND";"30";"100";"< 1";"ND";"< 0,05";"ND";"< 5";"200";"7";"1";"30";"0,1";"70";"ND";"20";"20";"30";"ND";"10";"ND";"< 100";"1";"70";"ND";"20";"ND";"> 1000";NA;"-53,767006158";"-3,785433786";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,785434";"-53,767006";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Clara";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-53,767006158, -3,785433786)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-038";"DAF188";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"150";"< 1";"ND";"< 0,05";"ND";"< 5";"100";"10";"1";"30";"0,15";"100";"< 5";"20";"20";"30";"ND";"10";"ND";"< 100";"1";"70";"ND";"20";"ND";"> 1000";NA;"-53,755204032";"-3,779532723";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,779533";"-53,755204";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Clara";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"C";"Nao Especificado";NA;"c(-53,755204032, -3,779532723)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-039";"DAF189";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"200";"< 1";"ND";"< 0,05";"ND";"5";"150";"10";"1";"50";"0,15";"70";"< 5";"20";"20";"50";"ND";"10";"ND";"< 100";"> 1";"70";"ND";"20";"ND";"> 1000";NA;"-53,783567206";"-3,769443808";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,769444";"-53,783567";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Clara";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"C";"Nao Especificado";NA;"c(-53,783567206, -3,769443808)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-040";"DAF190";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"50";"100";"< 1";"ND";"0,2";"ND";"< 5";"70";"15";"1";"20";"0,1";"150";"ND";"20";"7";"20";"ND";"7";"ND";"< 100";"1";"50";"ND";"30";"ND";"> 1000";NA;"-53,76825152";"-3,803520853";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,803521";"-53,768252";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Cinza";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"A";"Organico";NA;"c(-53,76825152, -3,803520853)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-041";"DAF191";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"100";"< 1";"ND";"< 0,05";"ND";"< 5";"100";"10";"1";"30";"0,1";"70";"< 5";"15";"7";"30";"ND";"7";"ND";"< 100";"1";"50";"ND";"15";"ND";"> 1000";NA;"-53,769393661";"-3,830646708";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,830647";"-53,769394";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Cinza";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"B1";"Nao Especificado";NA;"c(-53,769393661, -3,830646708)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-042";"DAF192";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"150";"ND";"ND";"< 0,05";"ND";"< 5";"100";"7";"2";"30";"0,15";"100";"ND";"20";"7";"30";"ND";"10";"ND";"< 100";"> 1";"70";"ND";"20";"ND";"> 1000";NA;"-53,799374869";"-3,82807689";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,828077";"-53,799375";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Amarela";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"B2";"Nao Especificado";NA;"c(-53,799374869, -3,82807689)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-043";"DAF193";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"20";"150";"< 1";"ND";"< 0,05";"ND";"5";"150";"10";"1,5";"30";"0,15";"70";"< 5";"20";"10";"30";"ND";"10";"ND";"< 100";"1";"70";"ND";"20";"ND";"> 1000";NA;"-53,785669175";"-3,831075011";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,831075";"-53,785669";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Amarela";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"B2";"Nao Especificado";NA;"c(-53,785669175, -3,831075011)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-044";"DAF194";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"70";"ND";"ND";"< 0,05";"ND";"< 5";"30";"7";"1";"30";"0,1";"70";"ND";"20";"7";"20";"ND";"7";"ND";"ND";"1";"50";"ND";"20";"ND";"> 1000";NA;"-53,81279503";"-3,806947277";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,806947";"-53,812795";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Superior";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-53,81279503, -3,806947277)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-AV-L-045";"DAF195";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"100";"< 1";"ND";"< 0,05";"ND";"< 5";"30";"7";"1";"30";"0,1";"100";"ND";"20";"7";"30";"ND";"7";"ND";"< 100";"1";"50";"ND";"20";"ND";"700";NA;"-53,811851554";"-3,826178301";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,826178";"-53,811852";"5";"1521310";"1975-04-01";"Simples";"Solo";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Preta";NA;NA;NA;NA;"Poco";"Sedimentar";"Paleozoico";"Indeterminado";"Chuvas Diarias";"Floresta Fechada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"A";"Organico";NA;"c(-53,811851554, -3,826178301)";NA;NA
