"ID";"N_LAB";"AREA";"LONG";"LAT";"NUM_CAMPO";"PROJETO";"CLASSE";"Lab";"BASE";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"F_PPM";"LA_PPM";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"RB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"U_PPM";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"AL2O3_T_PCT";"CA_PCT";"CAO_T_PCT";"CU_PCT";"FE_PCT";"FE2O3_T_PCT";"FEO_PCT";"K2O_PCT";"MG_PCT";"MGO_T_PCT";"NA2O_PCT";"P2O5_T_PCT";"PB_PCT";"PF_PCT";"RI_PCT";"SIO2_T_PCT";"TI_PCT";"TIO2_PCT";"ZN_PCT"
2219;"DAI270";;-53.259130722;-3.605997568;"1521-NA-R-045";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2220;"DAI270";;-53.259130722;-3.605997568;"1521-NA-R-045";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"15";;;;;;;"20";;;;;;;;;;"80";;;;;;;;;;;;;;;;;;;;
2221;"DAI270";;-53.259130722;-3.605997568;"1521-NA-R-045";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2222;"DAI270";;-53.259130722;-3.605997568;"1521-NA-R-045";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"< 50";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2223;"DAI270";;-53.259130722;-3.605997568;"1521-NA-R-045";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2224;"DAI270";;-53.259130722;-3.605997568;"1521-NA-R-045";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"500";"1,5";"ND";"ND";"10";"30";"20";;"30";"1000";"ND";"< 10";"30";"50";;"ND";"< 5";"ND";"< 100";;"150";"ND";"ND";"ND";"10";;"< 0,05";;;"15";;;;"0,02";;;;;;;;"0,03";;
2225;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2226;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"95";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2227;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2228;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"150";;;;;;;"30";;;;;;;;;;"25";;;;;;;;;;;;;;;;;;;;
2229;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2230;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"400";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2232;"DAI271";;-53.258524294;-3.618118945;"1521-NA-R-047";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"150";"500";"1";"ND";"ND";"20";"200";"150";;"50";"150";"10";"10";"50";"50";;"ND";"20";"ND";"100";;"150";"ND";"30";"ND";"100";;"< 0,05";;;"7";;;;"0,5";;;;;;;;"0,7";;
2233;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2234;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2235;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2236;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"35";;;;;;;"50";;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;
2237;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2238;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"600";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2239;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2240;"DAI272";;-53.263784749;-3.628622706;"1521-NA-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"150";"700";"1";"ND";"ND";"5";"150";"50";;"50";"50";"7";"10";"30";"70";;"ND";"15";"ND";"< 100";;"150";"ND";"30";"ND";"150";;"< 0,05";;;"5";;;;"0,7";;;;;;;;"0,7";;
2241;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2242;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2243;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2244;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"85";;;;;;;"40";;;;;;;;;;"> 1000";;;;;;;;;;;;;;;;;;;;
2245;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2246;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"800";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2247;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2248;"DAI273";;-53.263784749;-3.628622706;"1521-NA-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"15";"300";"2";"ND";"ND";"10";"30";"30";;"20";"300";"ND";"< 10";"50";"< 10";;"ND";"10";"ND";"< 100";;"10";"ND";"150";"ND";"15";;"< 0,05";;;"15";;;;"0,05";;;;;;;;"7,0000000000000007E-2";;
2249;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2250;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"25";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2251;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2252;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"50";;;;;;;"30";;;;;;;;;;"20";;;;;;;;;;;;;;;;;;;;
2253;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2254;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"425";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2255;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2256;"DAI274";;-53.268583557;-3.637963103;"1521-NA-R-050A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"700";"1";"ND";"ND";"5";"200";"70";;"70";"20";"5";"10";"30";"30";;"ND";"20";"ND";"< 100";;"100";"ND";"30";"ND";"100";;"< 0,05";;;"5";;;;"0,5";;;;;;;;"0,5";;
2257;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2258;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2259;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2260;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"40";;;;;;;"40";;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;
2261;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2262;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"600";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2263;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2264;"DAI275";;-53.272218057;-3.639010234;"1521-NA-R-051";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"700";"1";"ND";"ND";"5";"200";"50";;"70";"30";"15";"10";"30";"100";;"ND";"20";"ND";"< 100";;"100";"ND";"50";"ND";"100";;"< 0,05";;;"5";;;;"0,7";;;;;;;;"0,7";;
2265;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2266;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2267;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2268;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"30";;;;;;;"< 5";;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;
2269;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2270;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"475";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2271;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2272;"DAI276";;-53.128631192;-3.556792221;"1521-NA-R-057";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"500";"1";"ND";"ND";"5";"300";"30";;"70";"30";"50";"10";"20";"20";;"ND";"20";"ND";"100";;"200";"ND";"30";"ND";"70";;"< 0,05";;;"3";;;;"0,5";;;;;;;;"0,7";;
2273;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2274;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2275;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2276;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"40";;;;;;;"< 5";;;;;;;;;;"< 5";;;;;;;;;;;;;;;;;;;;
2277;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2278;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"600";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2279;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2280;"DAI277";;-53.130063601;-3.548070362;"1521-NA-R-058A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"500";"1";"ND";"ND";"5";"300";"50";;"70";"30";"20";"10";"20";"20";;"ND";"20";"ND";"< 100";;"200";"ND";"30";"ND";"70";;"< 0,05";;;"7";;;;"0,5";;;;;;;;"0,7";;
2281;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2282;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2283;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2284;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"35";;;;;;;"5";;;;;;;;;;"340";;;;;;;;;;;;;;;;;;;;
2285;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2286;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"900";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2287;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2288;"DAI278";;-53.083331478;-3.593293135;"1521-NA-R-084A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"700";"1";"ND";"ND";"70";"1500";"50";;"100";"1500";"ND";"15";"200";"15";;"ND";"50";"ND";"700";;"150";"ND";"20";"700";"200";;"7";;;"15";;;;"1,5";;;;;;;;"> 1";;
2289;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2290;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2291;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2292;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"< 0,5";;;;;;;"ND";;;"100";;;;;;;"45";;;;;;;;;;"55";;;;;;;;;;;;;;;;;;;;
2293;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2294;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"50";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2295;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2296;"DAI279";;-53.090982819;-3.533581502;"1521-NA-R-092";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"200";"1";"ND";"ND";"50";"20";"100";;"20";"2000";"ND";"< 10";"7";"20";;"ND";"10";"ND";"ND";;"100";"ND";"15";"ND";"15";;"< 0,05";;;"10";;;;"0,02";;;;;;;;"0,1";;
2297;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2298;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2299;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2300;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"< 0,5";;;;;;;"ND";;;"40";;;;;;;"10";;;;;;;;;;"85";;;;;;;;;;;;;;;;;;;;
2301;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
2302;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"180";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2303;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"40";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
2304;"DAI280";;-52.985002926;-3.587513393;"1521-NA-R-111A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"700";"1";"ND";"ND";"150";"200";"70";;"70";"1500";"ND";"10";"70";"15";;"ND";"20";"ND";"ND";;"150";"ND";"30";"ND";"700";;"0,2";;;"15";;;;"0,2";;;;;;;;"0,5";;
